both_policies_same_alternative,editorial,identity,post_index,production,production_editorial_same,production_identity_same,quote_hash,quote_text,run_id
False,t19.jpg,t19.jpg,85,t19.jpg,True,True,a38b8765f977125345317f7c0be62a39d47525f3b1698119ec62c65bad229936,Greater responsibility gives more dignity to the individual and more strength to the community. That belief is at the heart of Conservatism. We must make it live.,run_0000
False,tg_9fd092ecc3b3693cecc5058d3c41366a83c3bc4459e8efd8762d37b1ad67ce21.png,tg_9fd092ecc3b3693cecc5058d3c41366a83c3bc4459e8efd8762d37b1ad67ce21.png,86,tg_9fd092ecc3b3693cecc5058d3c41366a83c3bc4459e8efd8762d37b1ad67ce21.png,True,True,36d8caf8b8ae9fbd20473e1ea33dc37aa74045e0e39efeb241c36113da822027,Quite simple: Do you give up the power to issue your own currency? Do you give up the pound sterling?,run_0000
False,t63.jpg,t63.jpg,87,t63.jpg,True,True,8745cdd4765e0cb0cce3c847e3d9da7b7559e363ceaf34c8fb3ae459a551b7f4,Freedom can be lost more swiftly than it is gained. Even in a parliamentary democracy a Government machine can gradually and silently whittle our freedom away.,run_0000
False,t70.jpg,t70.jpg,88,t70.jpg,True,True,f6b4fb6ced9724260c1d6d4ac3ce40bc1ad4bb872aa7e6a73a7a322880cab632,"If just a part of the energy put into arguing for redistribution of resources between rich and poor countries had been invested in elaborating ways of getting poor countries access to rich countries' markets, there would be a great deal less poverty in the world.",run_0000
False,tg_52f9b9f99f66ff3bc786183803f3a8d68277604471cd411027441989337c9351.png,tg_52f9b9f99f66ff3bc786183803f3a8d68277604471cd411027441989337c9351.png,89,tg_52f9b9f99f66ff3bc786183803f3a8d68277604471cd411027441989337c9351.png,True,True,54bcfa6d526fe5de3d3f6db6ee2b1707030258c07c941f3a2c1dcfb9dde87dc1,The power of a highly organised minority is great. But it should not be greater than the power of an elected majority. That is the basis of the democratic contract.,run_0000
False,t37.jpg,t37.jpg,90,t37.jpg,True,True,ced8954ff9e6dcf21b8c1f8947ca252a5d85bb5736748d9125d8f3fbf47ec4b6,Many of our troubles are due to the fact that our people turn to politicians for everything.,run_0000
False,t28.jpg,t30.jpg,91,t30.jpg,False,True,5ccc6c754f38343430f3ebc49a7903cce40b9ce86482dc1a4a66b05e13f71202,"Perhaps the single greatest imperative in the Western world today is to reassess our defence requirements on cold, realistic and even pessimistic assumptions and to apply ourselves urgently to fill the gaps.",run_0000
False,tg_c31d50eeb3eb2280d77e236195b7583b155432e548cceed49c7b9f514a8f9b82.png,tg_c31d50eeb3eb2280d77e236195b7583b155432e548cceed49c7b9f514a8f9b82.png,92,tg_c31d50eeb3eb2280d77e236195b7583b155432e548cceed49c7b9f514a8f9b82.png,True,True,60c95d7ae755ca327f2afc73fcc86c7366f38547623d806ad69be07a590205d2,"Socialism is the denial of choice, the denial of choice for ordinary people in their everyday lives.",run_0000
False,t46.jpg,t46.jpg,93,t46.jpg,True,True,f8ed0e5baca860d8fab0c52b321080c19dbde2fd9f3dcdd09e6a7d784c4a2d2a,The new dogma about climate change has swept through the left-of-centre governing classes.,run_0000
False,t30.jpg,t28.jpg,94,t28.jpg,False,True,cdf29235583d7f6ff95df8d6271362b37946413f521bf6b45ba739e4001f409e,Independence and autonomy is the very air that entrepreneurship breathes and lives on. Socialist politicians plan to destroy it.,run_0000
False,tg_093fe18b5e8a685a1ec1a38813fa2dfddce5ca84853723c13d1dfc2a6ac4a429.png,tg_093fe18b5e8a685a1ec1a38813fa2dfddce5ca84853723c13d1dfc2a6ac4a429.png,95,tg_093fe18b5e8a685a1ec1a38813fa2dfddce5ca84853723c13d1dfc2a6ac4a429.png,True,True,7c29b290a8e1898c86c39b0cdd23c60161ca73cc068d4a888a19f1f7f3967d0d,"I believe in the acceptance of personal responsibility, freedom of choice, and the British Empire, which took freedom and the rule of law to countries which would never have known it otherwise.",run_0000
False,t61.jpg,t61.jpg,96,t61.jpg,True,True,102462fc508a75a80c8c56230e613a4902387945107df418ed8d5cce1ecf67aa,"Liberty is a plant of slow growth and one that demands constant and careful attention. Yet there seems to be an inevitability about it, for liberty is man's natural and desired condition.",run_0000
False,t66.jpg,t66.jpg,97,t66.jpg,True,True,31db9c6a5580668ac6f19b5733f56c051c0b972efe735762a51157844b4c50de,"The country has been taken further along the road to Socialism. Britain is more divided. We are losing our sense of common purpose and of common pride in being British. Something vital has been lost, which we must restore.",run_0000
False,tg_5375f62e3ac4d5c44f8f691b94a9cfc52eb3f2e020e9fcc8c2fd2f4475e960b4.png,tg_5375f62e3ac4d5c44f8f691b94a9cfc52eb3f2e020e9fcc8c2fd2f4475e960b4.png,98,tg_5375f62e3ac4d5c44f8f691b94a9cfc52eb3f2e020e9fcc8c2fd2f4475e960b4.png,True,True,1a1d47475ade7da4e7e32a3dfef2e1aadb479df288d6a502a7d5f93f96e11500,"Socialism's results have ranged between the merely shabby and the truly catastrophic - poverty, strife, oppression and, on the killing fields of communism, the deaths this century of perhaps 100 million people.",run_0000
False,t38.jpg,t38.jpg,99,t38.jpg,True,True,a49cdc77db5c8a3c2253709ae3dec945d7b5a89ab99eb87b5268ae96349667bd,"Never have our basic values, the Christian values which rest on Hebrew and Hellenic foundations, been so menaced as they are today. Family life, the innocence of children, public decency, respect for the law, pride in good work, patriotism, democracy - all are under attack.",run_0000
False,t54.jpg,t54.jpg,100,t54.jpg,True,True,c47e16f9df9a49c7d0a6b632004dbed8e4fd4bfc2f313e23668ccfe30328fdc2,"As one former Socialist MP (Woodrow Wyatt) wrote: ""Productivity was never of any interest to the extremists. They would rather control men's lives in uniform misery, according to their definition of the public good, than allow them to flourish freely.""",run_0000
False,t56.jpg,t56.jpg,101,t56.jpg,True,True,9238f8fd1375c7adf1ba8b92c4f2330383a6faeaa5210fa20e858032be1e2223,"Socialism whetted appetites for more, but has resulted in less being available.",run_0000
False,tg_cf7a03be1c6e34efbcfec0cc8010544e2deab777a05cb0193d237814244f5c8e.png,tg_cf7a03be1c6e34efbcfec0cc8010544e2deab777a05cb0193d237814244f5c8e.png,102,tg_cf7a03be1c6e34efbcfec0cc8010544e2deab777a05cb0193d237814244f5c8e.png,True,True,df1781edfd001245e669e91a3befd28630e7800981a8709c9625da712fcf0cf2,"One only gets to the top rung of the ladder by steadily climbing up one at a time, and suddenly all sorts of powers, all sorts of abilities which you thought never belonged to you suddenly become within your own possibility and you think, Well, I'll have a go, too.",run_0000
False,t29.jpg,t15.jpg,103,t15.jpg,False,True,cfe7448552ce1f14db2382ac4a56e86220db74742a887e06242f8b8acb48c2f7,You may have to fight a battle more than once to win it.,run_0000
False,t07.jpg,t34.jpg,104,t34.jpg,False,True,80f94e530bec27ef15ea0049892cc3a5b26f80c378c6c2f8bb566aa221f1ec59,"The two totalitarian systems which we in Britain had to fight - Nazism and Communism - two socialist tyrannies, let's remember - represented one single model.",run_0000
False,tg_7d6ced255a74d563b6ba9811429970c51f605647aac25819e14104f836d93434.png,tg_7d6ced255a74d563b6ba9811429970c51f605647aac25819e14104f836d93434.png,105,tg_7d6ced255a74d563b6ba9811429970c51f605647aac25819e14104f836d93434.png,True,True,cf0f6b4c44d88fd3ebefd7ddbdbf9f01c2f895b774c43ad6c5f390db5c067e0c,"We should be warned. A society only needs one generation to abandon the task of learning and transmitting its culture, for that culture to become an alien, lifeless, irrelevance. A powerful, radical left-wing clerisy is bent on destroying what every past generation would have understood to be the central purpose of education.",run_0000
False,t16.jpg,t16.jpg,106,t16.jpg,True,True,1a73e33d64ecdbdcce0ced1691e91457efd50720116168b28a2371d6b8a8eec6,"I don't mind how much my Ministers talk, so long as they do what I say.",run_0000
False,t69.jpg,t69.jpg,107,t69.jpg,True,True,d4aad379bbd7cc9d628a74001a748644653e9663de2da836733402fa824e6ba3,"Once the customer is dependent on the State for all his needs; Once the worker can turn only to the State for work; Once there is no possibility of the promotion of the Arts except by patronage of the State; Then, not only Enterprise, but freedom itself is destroyed.",run_0000
False,tg_a7747428a2af8b1230edcb738ac653564d8542ed06143e14ca7d94f6e429757b.png,tg_a7747428a2af8b1230edcb738ac653564d8542ed06143e14ca7d94f6e429757b.png,108,tg_a7747428a2af8b1230edcb738ac653564d8542ed06143e14ca7d94f6e429757b.png,True,True,e74879dd8293ee588c19b84c8921b4a5b467725cfd2121c991b2701d10d195fa,"Islamic extremism today, like Bolshevism in the past, is an armed doctrine. It is an aggressive ideology promoted by fanatical, well-armed devotees. And, like Communism, it requires an all-embracing long-term strategy to defeat it.",run_0000
False,t49.jpg,t49.jpg,109,t49.jpg,True,True,4e92014dc14fd9cce562099b03ccfdf480fd5909414483edf4a3e28dc6e85c80,"The Labour Party has now been taken over by extremists. The Labour Party is now committed to a programme which is frankly and unashamedly Marxist, a programme initiated by its National Executive and now firmly endorsed by its official Party Conference",run_0000
False,t09.jpg,t09.jpg,110,t09.jpg,True,True,4c9b51eb69875a896e83f9e4a07655ad8c1de12056089090f235152d46f67b61,What is more heartless than the all-powerful State? Do not the industrious and farsighted benefit the community as well as themselves?,run_0000
False,tg_6fa3eaaeb0a2c38a2a6f9a3b9e336ca96c269ec3c01b4a613427da70b4b5e649.png,tg_6fa3eaaeb0a2c38a2a6f9a3b9e336ca96c269ec3c01b4a613427da70b4b5e649.png,111,tg_6fa3eaaeb0a2c38a2a6f9a3b9e336ca96c269ec3c01b4a613427da70b4b5e649.png,True,True,40355fce2ca29dbf7e41c3c8301ce0317a30c781ccaf7d6274682c7d45b779b8,Britain has a unique and proud record in history of safeguarding and advancing the rights of small nations and oppressed peoples. It was the Royal Navy which abolished the Slave Trade - the most altruistic use of force by a great power the world has seen.,run_0000
False,t45.jpg,t29.jpg,112,t29.jpg,False,True,8bc8b0a04e5f442c60b967f72175b72134382710a1038971003ef8c2c40bc3bd,"New Labour politicians hate so much that Britain stands for, as the Old Left did: it's just that they are better actors.",run_0000
False,t01.jpg,t45.jpg,113,t45.jpg,False,True,5846d1f5edc27201f80031ef49263e6d7299b74267da9b7c77ba34cf6b4e0e46,The Socialist myth is that government spending creates jobs. The truth is that the only permanent job creation scheme is a healthy economy.,run_0000
False,tg_684fb4425801aebe8e8c52211921567da1cf4bd04cee430a3b30bed03d3276f5.png,tg_596607c93f9aca406d8543ecc792e9a87fad06354303a69663df183d7417a764.png,114,tg_684fb4425801aebe8e8c52211921567da1cf4bd04cee430a3b30bed03d3276f5.png,True,False,3fca53c7e514fc68ab6ce08d5ea1ce0be2ce03bafc1df3663f0677d1121cebe2,Socialism and freedom cannot long co-exist in the same society.,run_0000
False,t50.jpg,t50.jpg,115,t50.jpg,True,True,8ef96d03f90989bfab8874de43795820bd16986fa8b56781fe44d08b5b693201,"The cause of limited government - in which the State is servant not master, custodian not collaborator, umpire not player - is the one beneath whose standard Keith Joseph and I gathered all those years ago.",run_0000
False,t02.jpg,t02.jpg,116,t02.jpg,True,True,2f5df9185bdf06e8ffe184a0e65edfe238a7dcea2a3b482103f763947aa05467,I owe nothing to Women's Lib.,run_0000
False,tg_91fc151a519c51105a185875ff1897d00796c29279de667c0fa047fbdfb8a31f.png,tg_91fc151a519c51105a185875ff1897d00796c29279de667c0fa047fbdfb8a31f.png,117,tg_91fc151a519c51105a185875ff1897d00796c29279de667c0fa047fbdfb8a31f.png,True,True,fed6f26674cb44a80b2c25de69c3d0e560183571724d5a704ef7b664266ba667,"You can't make people good, kind, generous, thoughtful or dutiful by compulsion. True harmony comes from the willing cooperation of free men. It is not served by an over-regulated society.",run_0000
False,t22.jpg,t22.jpg,118,t22.jpg,True,True,b2af0519a698004f70a0bb37e506a55513af31f07b745bc953728b54078f6a10,"In our over-governed country, the creative majority have too little freedom & the tiny minority of wreckers have too much licence. The government I shall form next weekend will reverse this decisively. Help me free those who create wealth & to make the wreckers run for cover.",run_0000
False,t17.jpg,t17.jpg,119,t17.jpg,True,True,1b536f12fed2ac7418caccc2070b34cc84c0b3bb5b4e5e3328da0a432711ed5b,We rejoice that Britain is still respected in all free countries as the Mother of Parliaments and the custodian of the principle of the rule of law.,run_0000
False,tg_204869c6d40d2610b92dbcbff883303e72a7d1ae972b74d8c25d94b0ec61994d.png,t07.jpg,120,tg_204869c6d40d2610b92dbcbff883303e72a7d1ae972b74d8c25d94b0ec61994d.png,True,False,866738ba29cb509f048a2a1a8215e8f7e729c266e88d8fcaab482dd97ab8cd4a,There can be no liberty unless there is economic liberty.,run_0000
False,t47.jpg,tg_184d3bea3fe23bc3fb8460164de9e8535a8f6a7e43b472c1528d8729c659ac13.png,121,t26.jpg,False,False,4b53af75f4bf9c618f8705d104bebb7ea47088877fcf9f31e742299b411bf119,Freedom of discussion is something more than just freedom of speech. Discussion requires a willingness to listen as much as a capacity to debate. Through it we both teach and learn - and the wider it goes the more likely we are to increase the stock of human understanding.,run_0000
False,t65.jpg,t39.jpg,122,t65.jpg,True,False,1948eccad1dcd6bff2e25fef1bf600b5912093154fd62284035e82da05e65c55,What makes good neighbours is often good fences.,run_0000
False,tg_15bd818b86c205c6364eac5614bdda8a9daa968bc6336d9605cf05dacc6a7712.png,t01.jpg,123,tg_15bd818b86c205c6364eac5614bdda8a9daa968bc6336d9605cf05dacc6a7712.png,True,False,c4be0811f3a80d19bb31e2359b1931af3e0aea449c46311c290d39a2cd7aba71,"The primary duty of government is to maintain the absolute sovereignty of the law, always, everywhere and against any institution, however powerful.",run_0000
False,t10.jpg,tg_fb1906b50638e7e795309417cd776e02c2a0e97cf35b9526628fbb19b9429544.png,124,t01.jpg,False,False,573412501ec88441938dae368acf42712f3952fd31aeab5c85dcd10ec7c968a4,Standing in the middle of the road is very dangerous; you get knocked down by the traffic from both sides.,run_0000
False,t39.jpg,t52.jpg,125,t39.jpg,True,False,bd0a36b2007a17e5bc60d6104427e2b03f138bd0ebf8230f4abb07e6fa3b4ac1,"I am in politics because of the conflict between good and evil, and I believe that in the end good will triumph.",run_0000
False,tg_674edd406aaf07fbc4ca5e75563eda331453fdd240176531871d0671c6473113.png,t67.jpg,126,tg_674edd406aaf07fbc4ca5e75563eda331453fdd240176531871d0671c6473113.png,True,False,2c199e4d003a077c147b447efa9eb68941bf1291a7f4dd3653a7562414950d9a,"Plan your work for today and every day, then work your plan.",run_0000
False,t57.jpg,t65.jpg,127,t07.jpg,False,False,2153109c0460218da977cc16beb058c75a1975ed7d674d303c4cccbf0a1df651,Of course it's the same old story. Truth usually is the same old story.,run_0000
False,t27.jpg,tg_a3f5d7ce4a52a64ac2d6c5fb5a74384a0178f7f9d1f3a8771001fc6d2c2a82cf.png,128,t27.jpg,True,False,03085800060bfadc419235ff61318aeda096f6b476904d979bc174845834fd68,"Great political economists, the greatest of them Adam Smith, have shown how a market economy, by devolving the power of consumer choice to customers, runs with the grain of democracy, which disperses the power of political choice to voters.",run_0000
False,tg_59b18840cbf67ac4a14a64f3858e7fcee40dfb483db36ec5b911fc22592dffaa.png,t27.jpg,129,tg_59b18840cbf67ac4a14a64f3858e7fcee40dfb483db36ec5b911fc22592dffaa.png,True,False,1389e35a16d50a5e9e3982205e5956af35487e2a97dc9c9c7c55ea556d3799a9,"Labour accuse us of being divisive. I find this hypocritical coming from the party which actually believes, and practises, the theory of class warfare, the block vote, and the closed shop, and whose road to power lies in turning one section of the people against another.",run_0000
False,t15.jpg,t31.jpg,130,t67.jpg,False,False,32219e403c5ba59e985bbfa5dbf6834892e1abfb41d25effd29a617eeb936e17,We need to create a mood where it is everywhere thought morally right for as many people as possible to acquire capital.,run_0000
False,t04.jpg,tg_1a1d47475ade7da4e7e32a3dfef2e1aadb479df288d6a502a7d5f93f96e11500.png,131,t04.jpg,True,False,92e3b501f3e59eb4be98daa8addd6711649d56e8d31e3c7b8582a5f0f4fd740e,"Just rewards for inventiveness, energy, foresight and skills; incentives for saving; the creation of real jobs, paid in real money, not confetti money; a nation safe from foreign attack, which stands resolutely in the world for what it knows to be right. Those are our aims.",run_0000
False,tg_a9426dce186893768be1d61ea3ca82d90d05667d085c5a3d217e3a08059eba5b.png,t55.jpg,132,tg_a9426dce186893768be1d61ea3ca82d90d05667d085c5a3d217e3a08059eba5b.png,True,False,faad97e5b07130a98c0531f43df62852be170f85927407334fa458f157868935,A world without nuclear weapons would be less stable and more dangerous for all of us.,run_0000
